v1,v2,v3,J,Ka,Kc,E,unc
0,4,0,12,2,11,5549.838730,1250.0
0,0,2,1,1,0,5551.047095,1767.8
2,0,0,5,3,3,5551.662473,920.0
1,0,0,17,11,7,5552.445872,580.2
2,0,0,4,4,0,5552.625814,1524.8
2,0,0,4,4,1,5552.636255,1968.3
1,0,0,19,8,11,5552.805733,1026.8
2,0,0,5,3,2,5552.859474,977.2
0,3,0,17,4,14,5553.213747,909.1
0,2,0,21,5,16,5554.131705,1221.3
1,2,0,9,1,8,5554.623850,962.0
1,1,0,15,5,11,5557.405827,1316.3
0,2,1,7,3,4,5557.438225,727.7
1,2,0,9,2,8,5557.718165,853.7
0,0,1,19,7,12,5558.625954,589.2
0,2,1,5,5,1,5559.677919,2000.0
0,2,1,5,5,0,5559.677967,754.7
0,3,0,14,8,7,5561.255619,1767.8
0,3,0,14,8,6,5561.257008,1073.2
1,2,0,10,0,10,5561.524455,752.5
1,2,0,10,1,10,5561.581200,963.8
0,3,0,20,0,20,5562.093949,947.8
0,3,0,20,1,20,5562.096945,3597.4
0,1,1,15,3,12,5562.467308,943.2
0,2,0,23,2,21,5562.975811,1489.0
0,2,0,23,3,21,5563.000206,1054.1
2,0,0,6,1,5,5564.050094,941.7
0,1,1,15,4,12,5564.598835,1391.7
0,0,2,2,0,2,5564.770742,1099.2
0,4,0,8,6,2,5565.730918,2345.2
0,2,1,8,1,7,5567.085660,847.5
0,0,0,25,14,12,5567.088573,617.5
1,1,0,12,9,3,5567.669032,1571.9
0,0,2,2,1,2,5570.032657,1767.8
2,0,0,6,2,5,5571.963348,987.8
0,2,1,8,2,7,5572.034832,754.5
1,0,1,4,3,2,5572.253735,1328.8
1,0,1,4,3,1,5572.692638,1117.9
0,2,0,24,1,23,5573.153318,1460.8
0,3,0,13,9,5,5573.391553,1123.8
0,2,0,24,2,23,5573.411043,5629.5
0,0,0,22,18,5,5574.045311,142.0
0,0,0,22,18,4,5574.045311,1756.3
1,0,1,5,1,4,5574.395009,1293.4
1,1,0,13,8,5,5575.072316,2500.0
1,1,0,13,8,6,5575.102871,1265.0
0,3,0,15,7,8,5575.614161,1084.1
1,0,0,22,2,20,5576.275568,764.6
1,0,0,22,3,20,5576.289293,3537.2
0,3,0,15,7,9,5576.353027,858.7
0,0,2,2,1,1,5577.428305,1461.7
0,0,0,28,8,20,5577.511138,1480.2
0,2,1,9,0,9,5577.829055,891.1
0,2,1,9,1,9,5577.887554,972.0
0,0,1,15,13,2,5578.543890,1182.0
0,0,1,15,13,3,5578.543890,364.4
0,0,1,14,14,1,5579.800353,49.7
0,0,1,14,14,0,5579.800353,1182.8
0,4,0,11,3,8,5582.351301,3660.7
0,1,1,14,6,9,5583.202602,552.0
0,2,0,21,6,16,5584.993829,799.3
1,1,0,11,10,1,5585.607771,1482.2
1,1,0,11,10,2,5585.607771,23.6
1,0,1,5,2,4,5585.662769,1031.8
0,1,1,14,6,8,5585.803157,988.8
2,0,0,7,0,7,5588.865051,1152.0
2,0,0,7,1,7,5589.103117,983.5
1,1,0,15,5,10,5590.307470,2500.0
2,0,0,6,2,4,5592.501553,877.5
0,1,0,26,4,22,5592.997640,1003.3
0,1,0,26,5,22,5593.249822,1202.0
0,0,1,16,12,5,5595.257117,565.9
0,3,0,18,2,16,5596.176217,1175.8
0,3,0,18,3,16,5596.730331,1417.6
1,0,1,5,2,3,5598.508372,1167.9
0,0,2,3,0,3,5598.634871,1127.1
0,0,2,2,2,1,5598.904735,1767.8
0,0,2,2,2,0,5599.434162,1312.7
1,0,0,20,6,14,5599.603187,682.8
1,0,1,6,0,6,5600.531108,1209.7
1,0,1,6,1,6,5601.660799,1067.9
0,0,2,3,1,3,5601.896721,1208.9
0,3,0,19,1,18,5602.394594,1135.0
0,3,0,19,2,18,5602.409102,1122.2
1,0,0,18,10,8,5605.764016,548.5
1,0,0,18,10,9,5605.765912,959.6
0,3,0,12,10,3,5608.998567,262.2
0,3,0,12,10,2,5608.998567,1275.9
0,1,0,22,12,11,5610.627710,2500.0
0,1,0,22,12,10,5610.629967,555.1
1,1,0,14,7,7,5612.010926,971.9
2,0,0,5,4,1,5612.306772,1096.7
2,0,0,5,4,2,5612.368984,1106.3
1,1,0,14,7,8,5612.796670,1531.9
0,1,0,25,6,19,5612.908573,899.2
1,2,0,7,5,2,5613.522955,1025.0
1,2,0,7,5,3,5613.640851,765.3
1,2,0,8,4,4,5615.528864,953.5
0,0,2,3,1,2,5616.590386,1093.2
1,0,0,23,2,22,5618.134777,1248.2
1,2,0,9,2,7,5618.611100,1134.0
0,2,1,8,2,6,5619.590981,815.9
2,0,0,6,3,4,5623.603683,1104.1
0,2,0,20,8,13,5624.362193,862.2
0,0,0,27,11,17,5624.793080,1541.4
0,0,0,27,11,16,5625.349237,1100.0
0,3,0,16,6,10,5625.874123,944.9
0,2,0,20,8,12,5626.077969,733.5
2,0,0,6,3,3,5627.206547,985.5
0,2,1,7,4,4,5627.439793,887.3
0,2,1,7,4,3,5628.061153,826.9
0,0,0,23,17,7,5628.380887,385.4
0,0,0,23,17,6,5628.380887,1903.7
0,1,1,16,2,14,5628.568845,586.7
0,1,1,16,3,14,5628.741124,1192.3
0,0,1,21,3,18,5628.908316,565.5
0,0,1,21,4,18,5628.934998,874.9
1,0,1,4,4,1,5630.981248,1065.6
1,0,1,4,4,0,5630.987061,1889.3
0,0,1,17,11,6,5631.512712,533.0
0,2,1,6,5,1,5632.771355,1345.9
0,2,1,6,5,2,5632.773769,777.8
1,0,0,24,0,24,5633.051931,1580.5
1,0,1,5,3,3,5633.206057,1087.1
0,1,0,24,9,16,5634.016243,1525.3
1,1,0,16,3,13,5634.058744,1722.5
0,1,0,25,7,19,5634.351670,34.9
1,0,1,5,3,2,5634.811190,859.2
0,4,0,7,7,1,5637.067594,1443.4
0,0,2,3,2,1,5637.305263,1245.4
0,1,0,24,9,15,5637.466635,558.2
0,0,1,19,8,12,5637.522427,580.5
1,1,0,16,4,13,5638.973843,1692.1
0,0,1,19,8,11,5639.581273,992.9
1,2,0,9,3,7,5640.652978,816.2
0,0,0,28,9,20,5641.648291,1250.0
0,0,2,4,0,4,5642.140265,1170.4
0,1,1,15,4,11,5643.786483,531.5
0,0,2,4,1,4,5643.892361,1629.1
0,2,0,21,6,15,5644.039086,2310.1
0,0,1,20,5,15,5644.367276,582.1
2,0,0,7,1,6,5646.228364,965.0
0,2,1,8,3,6,5646.392760,691.0
1,0,1,6,1,5,5647.141739,1003.3
0,0,1,20,6,15,5649.117378,952.4
1,2,0,6,6,0,5649.347351,1038.1
1,2,0,6,6,1,5649.347793,1154.7
0,4,0,10,5,6,5649.350962,1767.8
0,4,0,10,5,5,5649.685555,1426.7
0,3,0,17,4,13,5649.775191,1172.9
2,0,0,7,2,6,5650.977483,722.9
0,1,1,12,9,3,5652.454107,707.1
0,1,1,12,9,4,5652.454448,561.2
1,0,0,20,7,14,5654.091854,730.4
1,0,0,21,4,17,5654.388098,1151.0
1,0,1,6,2,5,5654.830779,957.4
1,0,0,21,5,17,5654.976451,868.1
0,4,0,11,4,8,5655.106999,1318.1
0,4,0,14,1,14,5658.614105,4903.6
0,4,0,14,0,14,5658.629911,1335.6
0,1,1,15,5,11,5659.855785,1664.8
0,1,1,17,2,16,5661.937428,1790.0
0,1,1,17,1,16,5661.945261,576.8
0,2,1,8,3,5,5662.189645,838.6
1,2,0,9,3,6,5663.424117,1170.4
1,1,0,15,6,10,5663.497296,1236.0
0,4,0,12,2,10,5663.632908,1779.4
0,1,1,13,8,6,5664.290375,2500.0
0,1,1,13,8,5,5664.293028,978.6
0,4,0,11,4,7,5664.549309,2500.0
0,1,1,18,1,18,5665.349358,536.0
0,1,1,18,0,18,5665.350030,707.1
0,0,0,29,6,23,5665.594036,1250.0
0,3,0,11,11,1,5666.210300,740.0
0,3,0,11,11,0,5666.210300,31.5
1,2,0,10,1,9,5666.262036,695.8
0,0,2,4,1,3,5667.957155,984.6
1,2,0,10,2,9,5667.958674,2745.7
0,0,0,29,7,23,5667.978161,1298.3
2,0,0,8,0,8,5669.103749,1100.8
2,0,0,8,1,8,5669.208598,1026.2
0,2,1,9,1,8,5669.766119,802.7
1,2,0,11,1,11,5669.912001,965.6
1,2,0,11,0,11,5669.943068,1979.9
1,0,1,7,1,7,5671.475689,966.7
1,0,1,7,0,7,5671.643723,1281.8
0,2,1,9,2,8,5673.801370,924.5
0,0,0,28,9,19,5673.918702,1270.3
0,0,0,26,13,14,5674.825956,957.7
0,0,0,26,13,13,5674.826512,800.8
1,0,0,16,13,3,5675.612271,1072.5
1,0,0,16,13,4,5675.612271,170.0
1,0,1,6,2,4,5676.420934,992.2
0,0,2,3,3,1,5676.788967,1767.8
0,0,2,3,3,0,5676.866363,2111.7
0,2,1,10,0,10,5677.171148,1287.2
0,2,1,10,1,10,5677.202519,701.5
0,4,0,9,6,4,5677.327083,2367.4
0,4,0,9,6,3,5677.332347,2500.0
0,2,0,17,12,6,5678.723713,592.8
0,1,0,27,3,24,5679.213595,2218.7
0,1,0,27,4,24,5679.233839,2088.8
0,4,0,12,3,10,5680.921396,2500.0
1,0,0,15,14,1,5681.615611,72.4
1,0,0,15,14,2,5681.615611,627.5
0,0,2,4,2,3,5682.197203,2838.7
2,0,0,7,2,5,5683.243880,924.6
1,1,0,15,6,9,5683.315054,3211.7
1,0,0,20,7,13,5683.502651,723.1
2,0,0,6,4,2,5684.323011,988.4
2,0,0,6,4,3,5684.485555,925.5
1,0,0,19,9,10,5685.446755,632.2
1,0,0,19,9,11,5685.745165,586.8
1,0,1,5,4,2,5687.210804,1142.4
1,0,1,5,4,1,5687.241557,915.4
0,2,0,22,4,18,5687.511530,763.2
0,0,1,18,10,9,5687.930280,952.0
0,0,1,18,10,8,5687.933698,900.0
0,0,2,4,2,2,5688.943813,1443.4
0,4,0,13,1,12,5690.021790,1168.2
0,3,0,17,5,13,5690.411590,2655.6
0,4,0,13,2,12,5691.132274,1241.9
0,2,0,22,5,18,5691.273003,963.3
0,1,0,23,11,13,5693.355134,533.2
0,1,0,23,11,12,5693.370365,698.7
0,0,2,5,0,5,5694.916979,951.0
2,0,0,5,5,1,5695.244946,855.2
2,0,0,5,5,0,5695.335303,1104.3
0,0,2,5,1,5,5695.892434,957.2
0,0,0,24,16,8,5695.909360,732.2
0,1,0,18,17,1,5696.571331,969.8
0,1,0,18,17,2,5696.571331,1650.2
0,2,0,18,11,8,5697.434342,1800.0
0,2,0,18,11,7,5697.434355,687.3
0,0,1,22,3,20,5697.989697,561.0
0,0,1,22,2,20,5698.027253,785.5
1,1,0,17,2,15,5698.141986,2623.5
1,1,0,17,3,15,5699.424759,1045.0
0,1,1,14,7,8,5702.165416,1017.1
0,1,1,14,7,7,5702.466683,611.0
0,1,0,19,16,4,5704.719493,913.0
0,1,0,19,16,3,5704.719493,432.9
1,0,1,6,3,4,5706.120349,934.1
2,0,0,7,3,5,5707.198143,832.9
0,1,1,15,5,10,5707.302731,566.8
1,0,1,6,3,3,5710.383338,966.7
1,2,0,8,5,3,5711.069749,891.4
1,2,0,8,5,4,5711.388852,889.6
0,1,0,25,7,18,5714.835700,1475.0
2,0,0,7,3,4,5715.179596,985.1
0,2,0,16,13,3,5715.884300,625.7
0,2,1,7,5,3,5718.237533,1146.5
0,2,1,7,5,2,5718.261491,760.8
1,2,0,9,4,6,5724.789167,1013.3
1,1,0,16,4,12,5725.498062,1727.8
0,0,2,4,3,2,5725.576015,1407.3
0,0,2,4,3,1,5726.072419,1354.9
0,1,0,20,15,5,5726.185747,680.4
0,0,1,20,6,14,5726.261296,620.4
0,2,1,8,4,5,5726.902983,929.2
0,2,0,15,14,2,5727.141582,1674.4
0,2,0,15,14,1,5727.141582,525.9
1,1,0,13,9,5,5727.312592,1092.7
1,2,0,9,4,5,5727.970605,932.5
0,2,0,21,7,15,5728.142506,769.6
0,2,1,8,4,4,5728.613764,860.4
1,1,0,18,1,17,5728.803910,1198.0
1,1,0,18,2,17,5728.836850,2193.8
1,1,0,19,1,19,5729.268030,1181.4
1,0,1,7,1,6,5729.286405,974.1
0,0,2,5,1,4,5730.662877,1093.8
1,0,0,17,12,6,5731.021501,537.7
0,2,0,19,10,9,5731.963164,998.6
0,2,0,19,10,10,5731.963393,825.9
0,3,0,17,5,12,5732.759808,2500.0
1,1,0,12,10,3,5733.700936,1134.2
1,1,0,12,10,2,5733.700936,182.3
1,0,1,7,2,6,5734.591057,1048.3
0,2,1,9,2,7,5734.991696,757.2
0,1,0,28,2,26,5735.483088,1136.9
1,2,0,7,6,2,5735.882353,811.2
1,2,0,7,6,1,5735.889839,2318.6
0,4,0,8,7,1,5736.612279,1339.7
2,0,0,8,1,7,5737.409487,965.7
2,0,0,8,2,7,5740.025840,889.5
0,4,0,12,3,9,5740.734923,1004.6
0,0,2,5,2,4,5740.739205,821.2
0,0,1,23,1,22,5741.404441,780.2
1,2,0,10,2,8,5743.821175,786.5
0,1,0,30,0,30,5744.441567,1767.8
0,2,0,21,7,14,5744.856635,996.7
0,3,0,15,8,8,5746.157110,1532.6
0,3,0,14,9,5,5746.526824,1054.3
0,2,1,6,6,1,5746.684257,857.2
0,2,1,6,6,0,5746.684408,1414.2
1,1,0,14,8,6,5746.722902,1752.1
1,0,0,22,3,19,5748.417000,784.4
1,0,0,22,4,19,5748.511260,879.5
1,1,0,16,5,12,5749.967165,1604.3
0,1,1,16,3,13,5750.839594,1292.1
1,0,1,8,0,8,5752.084878,1216.2
1,0,1,8,1,8,5752.085676,1173.8
0,1,1,16,4,13,5752.450077,1502.4
0,0,2,5,2,3,5754.276646,1181.0
0,2,1,9,3,7,5755.102192,865.1
0,3,0,18,3,15,5756.726587,904.6
0,0,2,6,0,6,5756.946692,843.4
0,0,2,6,1,6,5757.195102,1087.4
2,0,0,6,5,1,5757.829473,1008.2
2,0,0,6,5,2,5758.097045,852.2
0,0,1,20,7,14,5758.246553,528.7
0,0,1,24,1,24,5758.332277,687.5
2,0,0,9,0,9,5758.667881,5498.1
2,0,0,9,1,9,5758.705751,977.1
1,2,0,10,3,8,5759.354586,990.1
0,1,0,29,2,28,5759.735690,1115.8
0,3,0,18,4,15,5762.432236,1046.9
0,1,0,21,14,8,5762.647361,683.2
0,0,0,21,20,2,5763.087463,770.6
0,0,0,21,20,1,5763.087463,69.8
1,1,0,11,11,0,5763.686548,1003.8
1,1,0,11,11,1,5763.686548,1084.4
0,3,0,21,1,21,5763.694439,1270.5
0,3,0,21,0,21,5763.715297,4674.8
0,0,1,15,14,2,5765.207374,198.2
0,0,1,15,14,1,5765.207374,319.8
1,0,1,5,5,1,5766.561309,2000.0
1,0,1,5,5,0,5766.567074,1313.0
1,0,1,7,2,5,5766.590623,915.8
0,1,1,15,6,10,5766.802587,1149.4
2,0,0,7,4,3,5768.912213,1125.6
2,0,0,7,4,4,5769.045067,1029.4
1,0,0,20,8,13,5769.333335,814.1
1,0,1,6,4,3,5769.659591,860.3
1,0,1,6,4,2,5769.842111,1125.0
0,2,0,23,3,20,5770.193172,1208.1
0,2,0,23,4,20,5770.422635,1670.7
0,3,0,13,10,4,5770.584952,1175.5
1,0,0,18,11,7,5771.147192,568.4
0,1,1,15,6,9,5771.528219,957.8
0,0,1,19,9,11,5771.891043,615.3
0,0,1,19,9,10,5772.126639,528.1
0,3,0,16,7,9,5772.937072,1325.8
0,1,0,26,5,21,5773.181714,969.3
0,3,0,16,7,10,5773.480398,1767.8
0,0,1,21,4,17,5773.791955,504.3
0,0,1,21,5,17,5774.184370,623.2
1,0,0,21,5,16,5774.628827,1247.1
0,0,1,16,13,4,5774.741359,499.0
0,0,1,16,13,3,5774.741359,1236.9
0,1,0,26,6,21,5775.585813,1412.9
0,0,0,25,15,11,5778.307660,605.6
0,2,1,9,3,6,5780.903090,657.1
0,2,1,10,1,9,5781.318460,989.6
0,2,1,10,2,9,5781.775757,710.8
0,1,0,25,8,18,5782.089280,364.8
0,0,2,4,4,1,5782.610420,2500.0
0,0,2,4,4,0,5782.612454,2500.0
2,0,0,8,2,6,5784.083760,952.7
1,0,0,21,6,16,5785.579220,639.4
0,4,0,11,5,6,5785.799300,2500.0
0,2,1,11,1,11,5785.809227,1371.9
0,2,1,11,0,11,5785.888672,1122.2
0,4,0,11,5,7,5785.989703,1926.0
0,0,2,5,3,3,5786.566652,1155.3
1,2,0,12,0,12,5787.478297,775.9
1,2,0,12,1,12,5787.507869,1099.2
1,2,0,11,2,10,5787.688671,1066.7
0,0,2,5,3,2,5788.447187,1777.1
0,2,0,26,0,26,5788.935091,767.2
1,0,1,7,3,5,5790.738658,1039.7
0,2,0,20,9,12,5792.322748,1071.3
0,2,0,20,9,11,5792.466322,997.0
0,0,0,28,10,19,5792.791130,1439.8
1,1,0,16,5,11,5794.102976,2053.4
1,0,0,20,8,12,5795.973667,802.3
1,2,0,10,3,7,5796.790275,1298.4
1,1,0,15,7,9,5798.373550,597.3
1,0,1,7,3,4,5799.784610,1012.1
0,0,0,28,10,18,5800.023205,1704.3
0,1,0,24,10,15,5800.209175,563.3
0,1,0,24,10,14,5800.613610,674.2
0,4,0,10,6,4,5801.293816,2270.9
2,0,0,8,3,6,5802.092114,913.6
0,0,1,17,12,5,5802.336987,566.1
0,4,0,12,4,9,5802.901584,2500.0
0,0,0,27,12,16,5803.570072,828.3
0,0,0,27,12,15,5803.625330,1126.1
0,0,2,6,1,5,5803.658872,778.6
0,4,0,15,1,15,5804.353618,935.6
0,3,0,19,2,17,5804.541914,1524.7
0,3,0,19,3,17,5804.872645,1100.5
0,0,0,22,19,4,5804.904474,254.2
0,0,0,22,19,3,5804.904474,1417.4
0,0,1,20,7,13,5806.731267,675.6
0,3,0,20,1,19,5808.039390,1317.9
0,3,0,20,2,19,5808.045672,6590.5
0,0,2,6,2,5,5810.020838,910.0
0,1,1,12,10,3,5811.128452,1246.3
0,1,1,12,10,2,5811.128452,39.2
0,1,0,25,8,17,5811.498120,377.5
0,1,1,13,9,5,5811.796716,707.1
0,1,1,13,9,4,5811.796757,600.0
0,1,1,17,2,15,5814.621180,1036.7
0,1,1,17,3,15,5814.690136,1292.3
2,0,0,8,3,5,5815.523156,729.7
0,2,0,24,2,22,5815.560793,1454.3
0,2,0,24,3,22,5815.778567,2884.5
0,1,0,22,13,9,5815.913949,637.6
0,2,1,8,5,4,5816.105900,751.8
0,2,1,8,5,3,5816.203820,884.7
1,0,0,23,3,21,5816.276532,798.2
0,3,0,12,11,2,5816.291230,92.3
0,3,0,12,11,1,5816.291230,738.3
0,0,0,29,7,22,5816.749391,5723.6
0,0,0,30,5,25,5818.252703,4090.4
0,4,0,12,4,8,5819.388397,1137.4
1,0,1,8,1,7,5820.406867,1044.2
1,2,0,9,5,4,5821.157217,1004.5
0,4,0,13,2,11,5821.733404,2500.0
1,2,0,9,5,5,5821.806049,828.5
0,2,0,25,1,24,5824.801486,1767.8
0,2,0,22,5,17,5824.842231,931.1
1,0,1,8,2,7,5825.868623,945.6
0,3,0,17,6,12,5827.811824,855.0
0,0,2,7,0,7,5828.314380,1034.5
0,0,2,7,1,7,5828.432145,896.2
0,0,0,29,8,22,5831.004498,4391.1
1,1,0,17,3,14,5831.167740,2500.0
0,2,1,7,6,1,5832.486581,781.5
0,2,1,7,6,2,5832.486958,1414.2
0,0,2,6,2,4,5832.673250,727.4
0,4,0,13,3,11,5833.599126,1250.0
0,5,0,4,1,3,5834.181636,1598.5
0,1,1,11,11,1,5834.317003,624.1
0,1,1,11,11,0,5834.317003,661.2
1,2,0,8,6,3,5834.753970,2242.0
1,2,0,8,6,2,5834.763713,1441.8
0,1,1,14,8,7,5835.499956,1258.2
0,1,1,14,8,6,5835.510553,2381.8
1,0,0,19,10,9,5835.767305,1592.3
1,0,0,19,10,10,5835.774229,667.4
1,1,0,17,4,14,5836.016373,1175.4
2,0,0,9,1,8,5837.484003,1078.7
1,0,1,6,5,1,5837.726107,901.7
1,0,1,6,5,2,5837.773086,1021.1
0,2,1,9,4,6,5838.609906,790.2
2,0,0,9,2,8,5838.835983,823.1
0,3,0,17,6,11,5839.089730,2247.6
1,0,1,7,4,4,5841.061361,1003.2
0,4,0,14,1,13,5841.129222,1520.5
1,0,1,7,4,3,5841.582924,945.9
0,4,0,14,2,13,5841.796226,2046.7
1,0,1,9,0,9,5841.860902,1030.7
1,0,1,9,1,9,5841.885211,1054.7
0,2,1,9,4,5,5842.646130,731.5
0,0,2,5,4,2,5843.774056,2662.5
0,0,2,5,4,1,5843.855824,1431.4
0,1,1,16,4,12,5845.245134,1012.8
0,1,1,18,1,17,5846.975179,661.2
0,1,1,18,2,17,5846.978102,540.7
0,2,0,22,6,17,5847.268172,2210.6
1,2,0,10,4,7,5847.296176,1499.0
0,4,0,9,7,3,5848.508338,3126.7
0,1,1,19,0,19,5849.123512,875.6
0,1,1,19,1,19,5849.135585,2500.0
0,0,1,18,11,8,5849.647743,550.7
0,0,1,18,11,7,5849.670427,2500.0
1,2,0,10,4,6,5854.057347,881.4
0,1,1,16,5,12,5855.811338,1565.2
2,0,0,7,5,2,5855.838660,1016.2
2,0,0,7,5,3,5856.438216,881.5
0,0,0,23,18,6,5856.773647,871.9
0,0,0,23,18,5,5856.773647,1199.2
0,5,0,5,1,5,5856.964712,1767.8
2,0,0,10,0,10,5857.553741,900.3
2,0,0,10,1,10,5857.561052,1148.2
1,0,0,24,1,23,5858.180302,1406.8
2,0,0,6,6,1,5858.381393,1154.7
2,0,0,6,6,0,5858.383278,980.5
1,1,0,16,6,11,5859.274400,2500.0
0,0,2,6,3,4,5859.565786,887.7
0,2,1,10,2,8,5860.180334,1041.2
1,0,0,21,6,15,5862.060982,1984.3
0,0,2,6,3,3,5864.587358,975.9
2,0,0,8,4,5,5865.893061,1137.8
2,0,0,8,4,4,5866.347906,1112.3
1,0,1,8,2,6,5867.969805,1309.9
0,0,1,22,3,19,5869.341325,837.1
0,0,1,22,4,19,5869.345330,564.5
1,2,0,7,7,1,5870.691101,1397.4
1,0,0,25,1,25,5872.817492,2027.8
0,2,1,10,3,8,5874.885520,857.0
0,3,0,18,4,14,5876.773309,1198.0
0,0,0,26,14,12,5877.395194,814.1
0,0,0,26,14,13,5877.398552,1800.0
1,2,0,11,2,9,5878.200090,3410.6
1,0,0,16,14,2,5879.436572,538.1
0,0,1,20,8,13,5879.464394,561.5
0,2,0,21,8,14,5880.020600,919.2
1,1,0,16,6,10,5880.309572,968.7
0,2,0,21,8,13,5883.234068,933.9
0,0,1,20,8,12,5883.319461,676.3
1,0,0,15,15,0,5884.796533,710.2
1,0,0,15,15,1,5884.796533,137.3
1,0,0,17,13,5,5885.024975,752.4
0,1,1,15,7,9,5885.694251,1061.3
0,0,2,7,1,6,5886.082223,1130.0
0,1,1,15,7,8,5886.414840,907.9
1,0,1,8,3,6,5886.787021,1029.0
0,1,0,23,12,12,5888.050653,663.5
0,1,0,23,12,11,5888.050783,700.1
1,2,0,11,3,9,5888.431693,2847.3
0,0,2,7,2,6,5889.654139,783.0
0,1,0,27,4,23,5890.516942,1188.9
0,1,0,27,5,23,5890.680810,1082.8
1,1,0,18,3,16,5892.302544,2500.0
1,1,0,18,2,16,5893.446532,1224.6
1,1,0,13,10,3,5893.786077,829.0
1,1,0,13,10,4,5893.786077,81.7
2,0,0,9,2,7,5895.508355,992.2
0,0,1,21,5,16,5896.806625,541.3
1,1,0,14,9,5,5898.916609,1067.7
0,2,0,18,12,6,5899.730682,612.4
0,0,1,21,6,16,5899.857499,600.9
0,5,0,5,1,4,5900.205060,1443.4
0,2,1,11,1,10,5901.868122,874.6
0,2,1,11,2,10,5902.297334,820.3
1,0,0,22,4,18,5902.455125,1234.5
1,0,1,8,3,5,5902.949559,1013.3
0,2,1,12,0,12,5903.688200,2000.0
1,0,0,22,5,18,5903.697383,1443.4
0,2,1,12,1,12,5903.698389,727.7
1,0,0,21,7,15,5906.294664,767.2
2,0,0,9,3,7,5907.880801,869.7
0,0,2,8,1,8,5909.091736,1526.4
0,0,2,8,0,8,5909.117984,1116.4
0,3,0,18,5,14,5909.710549,1405.8
0,4,0,13,3,10,5910.867103,1767.8
1,1,0,12,11,2,5912.525902,434.1
1,1,0,12,11,1,5912.525902,344.1
0,2,1,10,3,7,5912.801730,877.1
0,1,1,16,5,11,5913.727733,1192.7
1,2,0,13,0,13,5914.329664,5987.2
1,2,0,13,1,13,5914.350044,1306.9
0,5,0,6,0,6,5914.707704,1443.4
0,0,2,5,5,1,5916.045681,1567.7
1,2,0,12,1,11,5916.232686,1302.9
1,2,0,12,2,11,5916.814666,1138.1
0,0,2,6,4,3,5917.355604,1084.0
0,0,1,19,10,10,5917.661800,976.9
0,0,1,19,10,9,5917.677346,529.0
0,0,2,6,4,2,5917.711893,1084.4
0,5,0,6,1,6,5918.688742,2500.0
2,0,0,9,3,6,5920.145751,990.1
0,0,0,24,17,7,5920.350144,387.4
0,0,0,24,17,8,5920.350144,230.7
1,0,1,9,1,8,5920.470653,982.3
1,0,1,7,5,3,5920.754474,961.5
1,0,1,7,5,2,5921.178444,848.2
1,1,0,20,0,20,5921.675114,970.7
1,1,0,19,2,18,5922.687480,1490.4
1,1,0,19,1,18,5922.690083,3117.5
0,4,0,8,8,1,5923.213014,163.0
0,4,0,8,8,0,5923.213014,153.1
0,0,2,7,2,5,5923.791548,1181.9
0,1,0,26,6,20,5924.385308,1553.6
0,2,0,22,6,16,5924.630402,930.0
0,2,0,17,13,5,5925.604684,691.7
0,2,1,9,5,5,5926.401275,769.3
0,2,1,9,5,4,5926.724652,821.3
0,2,0,16,14,3,5927.249537,645.3
0,2,0,16,14,2,5927.249537,641.3
1,0,0,20,9,11,5927.555527,633.3
1,0,0,20,9,12,5928.229760,936.4
0,1,0,18,18,0,5928.746700,32.4
0,1,0,18,18,1,5928.746700,457.7
0,2,0,19,11,8,5929.417184,1800.0
0,2,0,19,11,9,5929.420870,749.1
1,0,1,6,6,1,5929.555304,1190.8
1,0,1,6,6,0,5929.556208,1414.2
1,1,0,15,8,7,5930.360060,1493.4
1,1,0,15,8,8,5930.410908,942.7
0,2,1,8,6,3,5930.598119,895.0
0,0,0,29,8,21,5931.377333,1767.8
0,3,0,15,9,6,5931.554140,2500.0
0,3,0,15,9,7,5931.558787,1134.8
0,1,0,25,9,17,5934.253730,746.2
0,4,0,12,5,8,5934.601188,2179.4
0,1,0,19,17,3,5934.858495,740.4
0,1,0,19,17,2,5934.858495,571.7
1,0,1,9,2,8,5935.967981,1068.1
0,4,0,12,5,7,5936.700367,1500.4
1,0,1,8,4,5,5936.785757,1004.0
0,4,0,11,6,6,5937.502505,1800.3
0,4,0,11,6,5,5937.599215,1767.8
1,0,1,8,4,4,5938.073885,1364.1
0,0,1,23,3,21,5938.457832,1280.1
0,0,1,23,2,21,5938.458987,589.5
0,5,0,5,2,4,5938.539759,2500.0
0,1,0,26,7,20,5939.437738,3884.7
0,1,0,25,9,16,5940.248702,999.6
1,0,1,10,0,10,5941.029670,1496.7
1,0,1,10,1,10,5941.033724,947.2
1,0,0,21,7,14,5942.726534,4950.3
0,3,0,16,8,9,5942.977882,3174.8
0,3,0,16,8,8,5943.031496,2340.1
0,2,1,10,4,7,5943.820624,1113.2
2,0,0,7,6,2,5943.996334,953.7
2,0,0,7,6,1,5944.004969,1984.1
0,3,0,14,10,4,5944.097699,1058.2
0,0,2,7,3,5,5944.247778,947.3
1,2,0,10,5,6,5944.836047,2262.7
1,2,0,9,6,3,5945.990597,1080.4
1,2,0,9,6,4,5946.040056,808.1
2,0,0,10,1,9,5946.582712,1076.5
2,0,0,10,2,9,5947.211450,969.5
0,1,1,17,3,14,5947.748002,992.5
0,1,1,17,4,14,5948.737766,1113.2
0,2,0,15,15,1,5950.261867,116.7
