v1  v2  v3  v4  l4  v5  l5  k  J   ef  op     Energy        Unc       NumTrans  u/g  Sym
1   0   0   1   1   0   0   1  33  f   para  5284.026892   0.018000  1         g    pi_g
0   0   1   3   1   0   0   1  12  f   para  5286.211018   0.002859  4         u    pi_u
0   1   0   4   0   1   1   1  12  f   para  5286.212324   0.070711  2         u    pi_u
1   0   0   2   2   1   -1  1  4   f   para  5292.176241   0.100000  1         u    pi_u
1   0   0   0   0   2   0   0  20  e   para  5292.697440   0.001809  3         g    sigma_g_plus
0   0   1   1   1   0   0   1  34  f   para  5293.516222   0.003565  4         u    pi_u
0   1   0   2   2   2   -2  0  24  e   para  5293.963400   0.012000  1         g    sigma_g_plus
0   1   0   1   1   1   -1  0  41  e   para  5294.462811   0.007060  4         u    sigma_u_plus
0   1   1   0   0   0   0   0  5   e   para  5294.968266   0.004044  4         u    sigma_u_plus
0   2   0   1   1   1   -1  0  7   e   para  5295.603408   0.010000  1         u    sigma_u_plus
0   0   1   2   2   1   1   3  7   f   para  5295.921668   0.004243  2         g    phi_g
0   1   0   0   0   3   1   1  31  e   para  5299.408446   0.004000  1         u    pi_u
0   0   1   3   3   0   0   3  12  f   para  5300.588123   0.005367  2         u    phi_u
1   0   0   0   0   2   2   2  20  e   para  5302.724906   0.004924  3         g    delta_g
1   0   0   2   0   1   1   1  3   e   para  5303.227372   0.006000  1         u    pi_u
1   0   0   2   2   1   -1  1  5   e   para  5303.676810   0.009950  2         u    pi_u
0   0   1   0   0   0   0   0  41  e   para  5305.971537   0.006181  4         u    sigma_u_plus
0   1   0   4   2   1   -1  1  12  f   para  5307.844677   0.003897  4         u    pi_u
0   1   0   2   2   2   0   2  24  e   para  5309.164241   0.012728  2         g    delta_g
0   1   0   3   3   1   -1  2  26  f   para  5310.128172   0.005397  3         u    delta_u
0   0   1   1   1   1   -1  0  24  e   para  5313.081815   0.001786  3         g    sigma_g_plus
0   0   1   2   0   1   1   1  8   e   para  5313.195489   0.018000  1         g    pi_g
0   0   1   2   2   1   1   3  8   e   para  5314.737768   0.004243  2         g    phi_g
0   0   1   3   1   0   0   1  13  e   para  5314.842729   0.003748  3         u    pi_u
0   1   0   2   2   3   -1  1  3   e   para  5315.204642   0.006000  1         u    pi_u
0   1   0   1   -1  3   3   2  22  f   para  5316.149952   0.003808  4         u    delta_u
0   0   0   0   0   1   1   1  62  f   para  5317.269108   0.006000  1         u    pi_u
1   0   0   2   2   1   -1  1  6   f   para  5318.129609   0.007053  3         u    pi_u
0   1   0   1   1   2   0   1  33  f   para  5320.514529   0.006823  4         g    pi_g
1   0   0   1   1   1   -1  0  23  e   para  5320.608068   0.002615  7         u    sigma_u_plus
1   0   0   2   0   1   1   1  5   e   para  5324.411501   0.004243  2         u    pi_u
0   1   1   0   0   0   0   0  7   e   para  5325.252998   0.003459  4         u    sigma_u_plus
0   0   1   1   1   1   1   2  24  e   para  5325.455262   0.001988  2         g    delta_g
0   0   1   2   2   0   0   2  26  f   para  5327.999277   0.004195  6         u    delta_u
1   0   0   0   0   1   1   1  32  f   para  5329.473623   0.001000  1         u    pi_u
0   0   1   0   0   2   2   2  22  f   para  5330.871302   0.002794  3         u    delta_u
0   0   1   3   3   0   0   3  13  e   para  5331.074619   0.012000  1         u    phi_u
1   0   0   2   2   1   -1  1  7   e   para  5334.119487   0.007071  2         u    pi_u
0   0   1   0   0   1   1   1  33  f   para  5334.460251   0.008456  4         g    pi_g
1   0   0   1   1   1   1   2  23  e   para  5335.173193   0.006276  3         u    delta_u
0   2   0   1   1   1   -1  0  9   e   para  5335.285847   0.007071  2         u    sigma_u_plus
0   0   1   2   2   1   1   3  9   f   para  5335.912361   0.026361  2         g    phi_g
0   1   0   2   2   3   -1  1  5   e   para  5336.308644   0.006000  1         u    pi_u
0   1   0   4   2   1   -1  1  13  e   para  5336.526081   0.004243  2         u    pi_u
1   1   0   0   0   0   0   0  2   e   para  5342.532814   0.002000  1         g    sigma_g_plus
0   0   1   2   2   1   -1  1  10  e   para  5343.009932   0.016971  2         g    pi_g
0   0   1   1   1   2   0   1  4   f   para  5345.532104   0.004243  2         u    pi_u
0   0   1   1   -1  2   2   1  3   e   para  5349.048161   0.004000  1         u    pi_u
0   0   1   3   1   0   0   1  14  f   para  5350.120874   0.002910  3         u    pi_u
0   1   0   4   0   1   1   1  14  f   para  5350.124495   0.070711  2         u    pi_u
1   0   0   0   0   2   2   2  21  f   para  5351.547275   0.002722  3         g    delta_g
0   1   0   2   0   1   1   1  35  e   para  5352.951153   0.001379  6         u    pi_u
1   0   0   2   2   1   -1  1  8   f   para  5353.540285   0.007036  4         u    pi_u
1   0   0   2   0   1   1   1  7   e   para  5355.004803   0.004243  2         u    pi_u
1   0   0   1   1   0   0   1  34  e   para  5357.326847   0.018000  1         g    pi_g
0   0   1   2   0   1   1   1  10  e   para  5357.877595   0.014142  2         g    pi_g
1   1   0   0   0   0   0   0  4   e   para  5358.825271   0.002000  1         g    sigma_g_plus
0   1   0   1   1   3   -1  0  23  e   para  5358.892990   0.003821  2         u    sigma_u_plus
0   0   1   2   2   1   1   3  10  e   para  5359.437423   0.005982  2         g    phi_g
0   1   0   2   2   2   -2  0  25  f   para  5363.397501   0.002761  4         g    sigma_g_minus
0   1   0   3   -1  2   2   1  11  f   para  5363.454513   0.006000  1         g    pi_g
0   0   1   3   3   0   0   3  14  f   para  5363.975446   0.005981  2         u    phi_u
0   1   1   0   0   0   0   0  9   e   para  5364.852964   0.003179  4         u    sigma_u_plus
0   1   0   2   2   3   -1  1  7   e   para  5366.792948   0.006000  1         u    pi_u
0   1   0   2   2   2   0   2  25  f   para  5366.884552   0.003821  4         g    delta_g
0   0   1   1   1   2   2   3  4   f   para  5367.205734   0.006000  1         u    phi_u
0   0   1   1   1   0   0   1  35  e   para  5368.457609   0.003146  6         u    pi_u
0   0   1   2   2   1   -1  1  11  f   para  5369.650763   0.016000  1         g    pi_g
0   1   0   3   3   1   -1  2  27  e   para  5369.905195   0.007664  4         u    delta_u
0   0   1   1   -1  2   2   1  5   e   para  5370.316488   0.012728  2         u    pi_u
0   1   0   1   -1  3   3   2  23  e   para  5371.349503   0.007129  3         u    delta_u
0   0   1   1   1   2   0   1  6   f   para  5371.549891   0.005367  2         u    pi_u
0   1   0   4   2   1   -1  1  14  f   para  5371.699205   0.007264  3         u    pi_u
1   0   0   2   2   1   -1  1  9   e   para  5373.924099   0.007053  3         u    pi_u
0   0   1   0   0   2   0   0  23  e   para  5374.888119   0.001758  6         u    sigma_u_plus
0   0   1   1   1   2   2   3  5   e   para  5378.965376   0.005145  2         u    phi_u
0   1   0   3   1   1   -1  0  27  e   para  5379.710499   0.001313  7         u    sigma_u_plus
0   0   1   1   1   1   -1  0  25  f   para  5381.041495   0.003902  3         g    sigma_g_minus
0   0   1   3   1   0   0   1  15  e   para  5382.897192   0.004800  2         u    pi_u
0   0   1   1   1   1   1   2  25  f   para  5383.089030   0.001968  4         g    delta_g
1   0   0   1   1   2   0   1  1   f   para  5383.918993   0.100000  1         g    pi_g
0   0   1   1   -1  2   2   1  6   f   para  5384.205592   0.004800  2         u    pi_u
0   2   0   1   1   1   -1  0  11  e   para  5384.296890   0.007071  2         u    sigma_u_plus
1   1   0   0   0   0   0   0  6   e   para  5384.423266   0.002000  1         g    sigma_g_plus
0   0   1   2   2   1   1   3  11  f   para  5385.325289   0.005974  2         g    phi_g
0   0   1   0   0   2   2   2  23  e   para  5386.061845   0.005351  4         u    delta_u
0   1   0   2   2   3   -1  1  8   f   para  5386.382898   0.006000  1         u    pi_u
0   0   1   1   1   2   0   1  7   e   para  5387.489584   0.004243  2         u    pi_u
0   0   1   2   2   0   0   2  27  e   para  5388.480319   0.001760  5         u    delta_u
1   0   0   1   1   2   0   1  2   e   para  5388.603238   0.100000  1         g    pi_g
1   0   0   1   1   1   1   2  24  f   para  5390.818200   0.003531  3         u    delta_u
0   1   0   1   1   2   0   1  34  e   para  5392.213644   0.011314  2         g    pi_g
1   0   0   1   1   1   -1  0  24  f   para  5392.281766   0.006276  3         u    sigma_u_minus
0   0   1   1   1   2   2   3  6   f   para  5393.082251   0.005747  2         u    phi_u
1   0   0   0   0   2   0   0  22  e   para  5393.385982   0.004243  2         g    sigma_g_plus
1   0   0   2   0   1   1   1  9   e   para  5394.999757   0.004243  2         u    pi_u
1   0   0   1   1   2   0   1  3   f   para  5395.738413   0.009950  2         g    pi_g
0   0   1   2   2   1   -1  1  12  e   para  5396.945288   0.021213  2         g    pi_g
0   0   1   2   0   0   0   0  27  e   para  5397.776317   0.003813  7         u    sigma_u_plus
1   0   0   2   2   1   -1  1  10  f   para  5398.385726   0.007036  4         u    pi_u
0   0   1   3   3   0   0   3  15  e   para  5399.093791   0.014400  2         u    phi_u
0   0   1   1   -1  2   2   1  7   e   para  5400.999550   0.012728  2         u    pi_u
1   0   0   0   0   1   1   1  33  e   para  5401.427272   0.007071  2         u    pi_u
1   0   0   0   0   2   2   2  22  e   para  5403.737899   0.006247  2         g    delta_g
0   1   0   4   2   1   -1  1  15  e   para  5404.483783   0.003672  4         u    pi_u
1   0   0   1   1   2   0   1  4   e   para  5404.988697   0.007053  3         g    pi_g
0   0   1   0   0   1   1   1  34  e   para  5406.009162   0.003231  4         g    pi_g
0   1   0   2   2   3   -1  1  9   e   para  5406.649117   0.006000  1         u    pi_u
0   0   1   1   1   2   0   1  8   f   para  5407.017482   0.004243  2         u    pi_u
0   0   1   1   1   2   2   3  7   e   para  5409.551383   0.002828  2         u    phi_u
0   0   1   2   0   1   1   1  12  e   para  5411.969431   0.016971  2         g    pi_g
0   1   0   2   2   2   -2  0  26  e   para  5413.304997   0.012000  1         g    sigma_g_plus
0   0   1   2   2   1   1   3  12  e   para  5413.562749   0.016971  2         g    phi_g
0   1   1   0   0   0   0   0  11  e   para  5413.767440   0.003394  4         u    sigma_u_plus
1   0   0   1   1   2   0   1  5   f   para  5417.003526   0.007071  2         g    pi_g
1   1   0   0   0   0   0   0  8   e   para  5419.329810   0.002000  1         g    sigma_g_plus
0   0   1   1   -1  2   2   1  8   f   para  5419.421839   0.005657  2         u    pi_u
0   1   0   3   -1  2   2   1  13  f   para  5422.258253   0.016000  1         g    pi_g
1   0   0   2   2   1   -1  1  11  e   para  5423.086352   0.007036  4         u    pi_u
0   0   1   3   1   0   0   1  16  f   para  5423.502878   0.002644  5         u    pi_u
0   1   0   4   0   1   1   1  16  f   para  5423.506053   0.070711  2         u    pi_u
0   1   0   1   -1  3   3   2  24  f   para  5426.562775   0.003787  4         u    delta_u
0   0   1   1   1   2   0   1  9   e   para  5427.328481   0.010338  2         u    pi_u
0   0   1   1   1   2   2   3  8   f   para  5428.372222   0.004243  2         u    phi_u
1   0   0   1   1   2   0   1  6   e   para  5430.755618   0.009901  3         g    pi_g
0   1   0   2   2   3   -1  1  10  f   para  5431.364567   0.006000  1         u    pi_u
0   0   1   1   1   1   -1  0  26  e   para  5432.475846   0.001929  3         g    sigma_g_plus
1   0   0   1   1   1   -1  0  25  e   para  5435.249763   0.001559  7         u    sigma_u_plus
0   0   1   3   3   0   0   3  16  f   para  5436.729562   0.008485  2         u    phi_u
0   1   0   3   3   1   -1  2  28  f   para  5439.053790   0.008742  2         u    delta_u
0   0   1   1   -1  2   2   1  9   e   para  5441.128533   0.005716  2         u    pi_u
0   0   1   0   0   2   2   2  24  f   para  5441.214369   0.003191  3         u    delta_u
0   0   1   2   0   1   1   1  13  f   para  5442.457877   0.016000  1         g    pi_g
0   2   0   1   1   1   -1  0  13  e   para  5442.628954   0.007071  2         u    sigma_u_plus
0   0   1   2   2   1   1   3  13  f   para  5444.164365   0.005367  2         g    phi_g
1   0   0   2   0   1   1   1  11  e   para  5444.389250   0.004243  2         u    pi_u
0   1   0   2   -2  3   3   1  10  f   para  5444.921600   0.005657  2         u    pi_u
0   1   0   4   2   1   -1  1  16  f   para  5445.000548   0.001414  2         u    pi_u
0   1   0   2   2   1   -1  1  36  f   para  5445.383761   0.005774  3         u    pi_u
0   0   1   1   1   1   1   2  26  e   para  5445.417167   0.001990  3         g    delta_g
1   0   0   1   1   2   0   1  7   f   para  5447.716144   0.007053  3         g    pi_g
0   0   1   1   1   2   2   3  9   e   para  5449.544228   0.003765  2         u    phi_u
1   0   0   1   1   1   1   2  25  e   para  5450.183704   0.011400  1         u    delta_u
0   0   1   1   1   2   0   1  10  f   para  5451.950970   0.017296  2         u    pi_u
1   0   0   2   2   1   -1  1  12  f   para  5452.660300   0.007036  4         u    pi_u
0   0   1   0   0   3   1   1  3   f   para  5452.872839   0.004243  2         g    pi_g
0   1   0   2   2   3   -1  1  11  e   para  5455.873313   0.006000  1         u    pi_u
0   0   1   2   2   0   0   2  28  f   para  5456.838735   0.012018  3         u    delta_u
1   0   0   0   0   2   2   2  23  f   para  5457.056411   0.001633  3         g    delta_g
0   0   1   1   1   0   0   1  36  f   para  5459.680787   0.008650  3         u    pi_u
0   0   1   2   2   1   -1  1  14  e   para  5460.205353   0.011494  2         g    pi_g
0   0   1   3   1   0   0   1  17  e   para  5460.380360   0.003748  3         u    pi_u
0   0   1   0   0   3   1   1  4   e   para  5462.118992   0.014142  2         g    pi_g
1   1   0   0   0   0   0   0  10  e   para  5463.540748   0.002000  1         g    sigma_g_plus
0   0   1   1   -1  2   2   1  10  f   para  5464.031879   0.008000  1         u    pi_u
1   0   0   1   1   2   0   1  8   e   para  5465.889313   0.007053  3         g    pi_g
0   1   1   0   0   0   0   0  13  e   para  5471.989862   0.003669  4         u    sigma_u_plus
0   0   1   1   1   2   2   3  10  f   para  5473.067213   0.004243  2         u    phi_u
0   1   0   1   1   3   -1  0  25  e   para  5473.629812   0.007310  2         u    sigma_u_plus
0   0   1   0   0   3   1   1  5   f   para  5474.171784   0.010000  1         g    pi_g
0   0   1   2   0   1   1   1  14  e   para  5475.448019   0.016971  2         g    pi_g
0   0   1   3   3   0   0   3  17  e   para  5476.440564   0.045071  2         u    phi_u
0   0   1   1   1   2   0   1  11  e   para  5476.528923   0.005971  2         u    pi_u
1   0   0   2   2   1   -1  1  13  e   para  5481.599314   0.007036  4         u    pi_u
0   1   0   4   2   1   -1  1  17  e   para  5481.838303   0.003306  4         u    pi_u
0   1   0   1   1   2   0   1  35  f   para  5482.357258   0.003733  4         g    pi_g
0   1   0   2   2   3   -1  1  12  f   para  5485.804083   0.006000  1         u    pi_u
1   0   0   0   0   1   1   1  34  f   para  5486.341701   0.001000  1         u    pi_u
0   1   0   1   -1  3   3   2  25  e   para  5486.789804   0.003968  2         u    delta_u
0   1   0   2   2   2   -2  0  27  f   para  5487.752146   0.011782  2         g    sigma_g_minus
1   0   0   1   1   2   0   1  9   f   para  5487.873246   0.007053  3         g    pi_g
0   0   1   0   0   3   1   1  6   e   para  5487.920631   0.010290  2         g    pi_g
0   0   1   0   0   2   0   0  25  e   para  5489.650223   0.001949  7         u    sigma_u_plus
0   1   0   3   -1  2   2   1  15  f   para  5490.435877   0.006000  1         g    pi_g
0   0   1   1   -1  2   2   1  11  e   para  5490.698323   0.012728  2         u    pi_u
0   1   0   2   2   2   0   2  27  f   para  5491.261805   0.020000  1         g    delta_g
0   1   0   1   1   1   -1  0  43  e   para  5492.500661   0.007060  4         u    sigma_u_plus
0   0   1   0   0   1   1   1  35  f   para  5496.291939   0.003808  4         g    pi_g
0   0   1   1   1   2   2   3  11  e   para  5498.948572   0.003328  2         u    phi_u
0   1   0   2   -2  3   3   1  12  f   para  5498.957180   0.008000  1         u    pi_u
0   0   1   0   0   2   2   2  25  e   para  5501.499661   0.003898  3         u    delta_u
0   1   0   3   3   1   -1  2  29  e   para  5502.812166   0.009481  4         u    delta_u
1   0   0   2   0   1   1   1  13  e   para  5503.161664   0.006000  1         u    pi_u
1   0   0   0   0   2   0   0  24  e   para  5503.383092   0.000596  3         g    sigma_g_plus
0   0   1   0   0   0   0   0  43  e   para  5503.844146   0.006181  4         u    sigma_u_plus
0   0   1   0   0   3   1   1  7   f   para  5504.946860   0.005973  2         g    pi_g
0   0   1   1   1   1   -1  0  27  f   para  5505.291769   0.015499  3         g    sigma_g_minus
0   0   1   1   1   2   0   1  12  f   para  5506.309900   0.013379  2         u    pi_u
0   0   1   3   1   0   0   1  18  f   para  5506.349499   0.002619  4         u    pi_u
0   1   0   4   0   1   1   1  18  f   para  5506.357964   0.070711  2         u    pi_u
0   0   1   1   1   1   1   2  27  f   para  5507.383028   0.001981  4         g    delta_g
0   2   0   1   1   1   -1  0  15  e   para  5510.274621   0.010000  1         u    sigma_u_plus
1   0   0   1   1   1   1   2  26  f   para  5510.279959   0.002097  3         u    delta_u
1   0   0   1   1   2   0   1  10  e   para  5510.385177   0.009901  3         g    pi_g
0   0   1   2   0   1   1   1  15  f   para  5510.592339   0.008000  1         g    pi_g
1   0   0   1   1   1   -1  0  26  f   para  5511.750468   0.006009  3         u    sigma_u_minus
0   0   1   2   2   1   1   3  15  f   para  5512.435364   0.011828  2         g    phi_g
0   1   0   3   1   1   -1  0  29  e   para  5513.963705   0.001900  6         u    sigma_u_plus
1   0   0   0   0   2   2   2  24  e   para  5514.151103   0.005298  3         g    delta_g
0   1   0   2   2   3   -1  1  13  e   para  5514.462864   0.006000  1         u    pi_u
1   0   0   2   2   1   -1  1  14  f   para  5516.356693   0.007036  4         u    pi_u
1   1   0   0   0   0   0   0  12  e   para  5517.052024   0.002000  1         g    sigma_g_plus
0   0   1   1   -1  2   2   1  12  f   para  5518.017801   0.005367  2         u    pi_u
0   0   1   3   3   0   0   3  18  f   para  5518.825723   0.004243  2         u    phi_u
0   0   1   2   2   0   0   2  29  e   para  5521.399144   0.002873  4         u    delta_u
1   0   0   1   1   0   0   1  36  e   para  5522.697908   0.018000  1         g    pi_g
0   1   0   2   0   1   1   1  37  e   para  5523.075267   0.001879  6         u    pi_u
0   0   1   0   0   3   1   1  8   e   para  5523.111555   0.012000  1         g    pi_g
0   0   1   1   1   2   2   3  12  f   para  5527.170168   0.004243  2         u    phi_u
0   1   0   4   2   1   -1  1  18  f   para  5527.756643   0.001732  4         u    pi_u
0   0   1   2   0   0   0   0  29  e   para  5531.861088   0.006280  5         u    sigma_u_plus
0   0   1   2   2   1   -1  1  16  e   para  5532.855666   0.008485  2         g    pi_g
0   0   1   1   1   2   0   1  13  e   para  5535.081102   0.005657  2         u    pi_u
1   0   0   1   1   2   0   1  11  f   para  5537.469835   0.007036  4         g    pi_g
0   0   1   1   1   0   0   1  37  e   para  5538.495249   0.007067  4         u    pi_u
0   1   1   0   0   0   0   0  15  e   para  5539.520622   0.003495  6         u    sigma_u_plus
1   0   0   0   0   3   1   1  5   e   para  5544.377221   0.004243  2         u    pi_u
0   0   1   0   0   3   1   1  9   f   para  5545.174122   0.020000  1         g    pi_g
0   1   0   1   -1  3   3   2  26  f   para  5546.325573   0.003923  3         u    delta_u
0   0   1   3   1   0   0   1  19  e   para  5547.311815   0.003748  3         u    pi_u
0   0   1   2   0   1   1   1  16  e   para  5548.299996   0.018000  1         g    pi_g
1   0   0   2   2   1   -1  1  15  e   para  5549.458245   0.007036  4         u    pi_u
0   0   1   1   -1  2   2   1  13  e   para  5549.693264   0.011810  2         u    pi_u
0   0   1   1   1   2   2   3  13  e   para  5557.752659   0.007071  2         u    phi_u
0   1   0   1   1   2   0   1  36  e   para  5557.829625   0.006985  4         g    pi_g
0   1   0   2   2   2   0   2  28  e   para  5558.410227   0.018000  1         g    delta_g
1   0   0   1   1   1   -1  0  27  e   para  5559.182894   0.001256  7         u    sigma_u_plus
0   0   1   0   0   2   2   2  26  f   para  5560.910038   0.003712  4         u    delta_u
0   0   1   1   1   1   -1  0  28  e   para  5561.214212   0.008000  1         g    sigma_g_plus
1   0   0   0   0   1   1   1  35  e   para  5562.300171   0.010000  1         u    pi_u
0   1   0   2   -2  3   3   1  14  f   para  5562.376549   0.008000  1         u    pi_u
0   0   1   3   3   0   0   3  19  e   para  5563.062549   0.012728  2         u    phi_u
1   0   0   1   1   2   0   1  12  e   para  5564.239121   0.007053  3         g    pi_g
0   0   1   0   0   3   1   1  10  e   para  5567.649531   0.014142  2         g    pi_g
0   1   0   3   -1  2   2   1  17  f   para  5567.985989   0.016000  1         g    pi_g
0   1   0   4   2   1   -1  1  19  e   para  5568.599063   0.004800  2         u    pi_u
0   0   1   1   1   2   0   1  14  f   para  5570.127537   0.008485  2         u    pi_u
1   0   0   2   0   1   1   1  15  e   para  5571.304274   0.006000  1         u    pi_u
0   0   1   0   0   1   1   1  36  e   para  5571.574088   0.004770  4         g    pi_g
1   0   0   0   0   2   2   2  25  f   para  5571.912591   0.002722  3         g    delta_g
0   0   1   2   2   1   -1  1  17  f   para  5574.667990   0.016000  1         g    pi_g
0   0   1   1   1   1   1   2  28  e   para  5574.782573   0.001968  5         g    delta_g
1   0   0   0   0   3   1   1  7   e   para  5574.838668   0.006000  1         u    pi_u
0   1   0   3   3   1   -1  2  30  f   para  5577.303926   0.007310  2         u    delta_u
1   1   0   0   0   0   0   0  14  e   para  5579.866526   0.006000  1         g    sigma_g_plus
0   0   1   1   -1  2   2   1  14  f   para  5581.391710   0.005934  2         u    pi_u
0   1   0   2   2   3   -1  1  15  e   para  5582.407762   0.004243  2         u    pi_u
0   2   0   1   1   1   -1  0  17  e   para  5587.228585   0.004243  2         u    sigma_u_plus
0   0   1   2   0   1   1   1  17  f   para  5588.073880   0.005657  2         g    pi_g
1   0   0   2   2   1   -1  1  16  f   para  5589.466962   0.010000  1         u    pi_u
0   0   1   2   2   1   1   3  17  f   para  5590.148598   0.011236  2         g    phi_g
0   0   1   1   1   2   2   3  14  f   para  5590.686394   0.004243  2         u    phi_u
0   0   1   2   2   0   0   2  30  f   para  5594.978578   0.002727  5         u    delta_u
1   0   0   1   1   2   0   1  13  f   para  5596.499770   0.007053  3         g    pi_g
0   1   0   1   1   3   -1  0  27  e   para  5597.670441   0.014142  2         u    sigma_u_plus
0   0   1   3   1   0   0   1  20  f   para  5598.665783   0.004243  2         u    pi_u
0   0   1   1   1   2   0   1  15  e   para  5602.995710   0.004243  2         u    pi_u
1   0   0   2   0   1   1   1  16  f   para  5608.203021   0.006000  1         u    pi_u
0   0   1   3   3   0   0   3  20  f   para  5610.285226   0.012728  2         u    phi_u
0   1   0   1   -1  3   3   2  27  e   para  5611.593683   0.008000  1         u    delta_u
0   0   1   0   0   2   0   0  27  e   para  5613.749925   0.007581  2         u    sigma_u_plus
1   0   0   0   0   3   1   1  9   e   para  5614.671728   0.006000  1         u    pi_u
0   0   1   2   2   1   -1  1  18  e   para  5614.844131   0.014142  2         g    pi_g
1   0   0   1   1   0   0   1  37  f   para  5616.241431   0.018000  1         g    pi_g
0   1   1   0   0   0   0   0  17  e   para  5616.354804   0.003459  4         u    sigma_u_plus
0   0   1   1   -1  2   2   1  15  e   para  5618.117605   0.015435  2         u    pi_u
0   1   0   4   2   1   -1  1  20  f   para  5619.955993   0.004129  3         u    pi_u
0   1   0   2   2   1   -1  1  38  f   para  5621.033247   0.007022  3         u    pi_u
0   1   0   2   2   2   -2  0  29  f   para  5621.430239   0.002761  4         g    sigma_g_minus
0   0   1   0   0   3   1   1  12  e   para  5621.567022   0.005747  2         g    pi_g
1   0   0   0   0   2   0   0  26  e   para  5622.675570   0.000598  3         g    sigma_g_plus
0   1   0   2   2   2   0   2  29  f   para  5624.916632   0.002272  5         g    delta_g
0   0   1   1   1   2   2   3  15  e   para  5625.967002   0.005145  2         u    phi_u
0   0   1   0   0   2   2   2  27  e   para  5626.370975   0.002794  3         u    delta_u
1   0   0   2   2   1   -1  1  17  e   para  5626.655504   0.007036  4         u    pi_u
1   0   0   1   1   2   0   1  14  e   para  5627.445419   0.007053  3         g    pi_g
0   0   1   2   0   1   1   1  18  e   para  5630.571289   0.016971  2         g    pi_g
0   0   1   2   2   1   1   3  18  e   para  5632.368843   0.012728  2         g    phi_g
1   0   0   0   0   2   2   2  26  e   para  5633.960405   0.005774  3         g    delta_g
0   0   1   1   1   0   0   1  38  f   para  5635.107472   0.003273  3         u    pi_u
0   1   0   2   -2  3   3   1  16  f   para  5635.175609   0.005657  2         u    pi_u
0   0   1   1   1   1   -1  0  29  f   para  5638.872315   0.003444  4         g    sigma_g_minus
1   0   0   1   1   1   1   2  28  f   para  5639.071100   0.008061  2         u    delta_u
1   0   0   1   1   1   -1  0  28  f   para  5640.550748   0.010000  1         u    sigma_u_minus
0   0   1   1   1   1   1   2  29  f   para  5641.002312   0.003790  3         g    delta_g
0   0   1   1   1   2   0   1  16  f   para  5643.372812   0.008485  2         u    pi_u
0   0   1   3   1   0   0   1  21  e   para  5643.704956   0.016000  1         u    pi_u
0   1   0   3   3   1   -1  2  31  e   para  5645.014802   0.010290  2         u    delta_u
1   0   0   2   0   1   1   1  17  e   para  5648.808321   0.006000  1         u    pi_u
1   1   0   0   0   0   0   0  16  e   para  5651.966609   0.002000  1         g    sigma_g_plus
1   0   0   0   0   1   1   1  36  f   para  5652.507571   0.010000  1         u    pi_u
0   1   0   1   1   2   0   1  37  f   para  5653.486797   0.004947  3         g    pi_g
0   0   1   0   0   3   1   1  13  f   para  5653.996970   0.008485  2         g    pi_g
0   0   1   1   -1  2   2   1  16  f   para  5654.139608   0.005989  2         u    pi_u
1   0   0   2   0   0   0   0  30  e   para  5654.763675   0.006000  1         g    sigma_g_plus
0   1   0   3   1   1   -1  0  31  e   para  5657.576398   0.001942  4         u    sigma_u_plus
0   0   1   3   3   0   0   3  21  e   para  5659.002151   0.012000  1         u    phi_u
0   0   1   2   2   0   0   2  31  e   para  5663.575391   0.003790  3         u    delta_u
0   0   1   1   1   2   2   3  16  f   para  5663.600891   0.004243  2         u    phi_u
1   0   0   0   0   3   1   1  11  e   para  5663.866177   0.006000  1         u    pi_u
0   1   0   4   2   1   -1  1  21  e   para  5664.783257   0.005657  2         u    pi_u
1   0   0   1   1   2   0   1  15  f   para  5664.952856   0.007036  4         g    pi_g
1   0   0   3   1   0   0   1  20  e   para  5665.299162   0.016000  1         g    pi_g
0   0   1   0   0   1   1   1  37  f   para  5667.392122   0.006581  3         g    pi_g
1   0   0   2   2   1   -1  1  18  f   para  5671.980654   0.007071  2         u    pi_u
0   2   0   1   1   1   -1  0  19  e   para  5673.476818   0.004243  2         u    sigma_u_plus
0   0   1   2   0   1   1   1  19  f   para  5674.907335   0.011314  2         g    pi_g
0   0   1   2   0   0   0   0  31  e   para  5675.296018   0.005169  4         u    sigma_u_plus
0   1   0   1   -1  3   3   2  28  f   para  5675.426674   0.013379  2         u    delta_u
0   0   1   2   2   1   1   3  19  f   para  5677.303118   0.009985  2         g    phi_g
0   0   1   1   1   2   0   1  17  e   para  5680.260040   0.008146  2         u    pi_u
0   0   1   0   0   2   2   2  28  f   para  5689.945486   0.003863  3         u    delta_u
1   0   0   2   0   1   1   1  18  f   para  5690.239710   0.006000  1         u    pi_u
1   0   0   1   1   1   -1  0  29  e   para  5692.394173   0.001765  4         u    sigma_u_plus
1   0   0   0   0   3   1   1  12  f   para  5693.498473   0.006000  1         u    pi_u
0   0   1   1   -1  2   2   1  17  e   para  5695.988692   0.005692  2         u    pi_u
1   0   0   0   0   2   2   2  27  f   para  5696.110067   0.000398  3         g    delta_g
0   1   0   2   2   2   0   2  30  e   para  5696.934581   0.016000  1         g    delta_g
0   0   1   1   1   1   -1  0  30  e   para  5699.365953   0.011328  2         g    sigma_g_plus
0   1   0   1   1   1   -1  0  45  e   para  5699.744148   0.007060  4         u    sigma_u_plus
1   0   0   1   1   2   0   1  16  e   para  5699.998661   0.007053  3         g    pi_g
0   1   0   2   0   1   1   1  39  e   para  5702.432511   0.001699  5         u    pi_u
0   1   1   0   0   0   0   0  19  e   para  5702.490025   0.003873  5         u    sigma_u_plus
